1.1278	4.46821
1.46527	4.46821
1.49695	6.11994
1.52796	5.99107
1.55837	4.83448
1.58818	3.83358
1.61745	3.47556
1.6462	3.9417
1.67446	4.24627
1.70225	3.60335
1.72959	2.53962
1.7565	1.93619
1.78301	1.7069
1.80913	1.63894
1.83488	1.69625
1.86027	1.72568
1.88532	1.71352
1.91004	1.61329
1.93445	1.48957
1.95855	1.27927
1.98236	1.13943
2.00588	0.98596
2.02914	0.880223
2.05213	0.801687
2.07486	0.730602
2.09735	0.660711
2.1196	0.592791
2.14162	0.53055
2.16341	0.483099
2.18499	0.428466
2.20636	0.414748
2.22752	0.391884
2.24848	0.363285
2.26925	0.363265
2.28983	0.321744
2.31023	0.299036
2.33044	0.265981
2.35049	0.243993
2.37036	0.219316
2.39007	0.250533
2.40962	0.244979
2.42901	0.230213
2.44825	0.221293
2.46734	0.206984
2.48628	0.253056
2.50508	0.238488
5.0508	0.238488
