W	Q2	Beam energy	cos(teta)	p0	p1	p2	
GeV	GeV^2	GeV	dimensionless 
1.33	6	5.75	-0.7	0.0363167	0.0034208	-1.90308e-05	1.05	1
1.33	6	5.75	-0.5	0.0563833	-0.0259952	0.00418505	0.85	1
1.33	6	5.75	-0.3	0.0455833	0.00814064	0.000788755	1.27	1
1.33	6	5.75	-0.1	0.0635833	-0.0229208	-0.000142164	1	1
1.33	6	5.75	0.1	0.0747048	-0.0512459	0.00117353	1	1
1.33	6	5.75	0.3	0.079225	0.0119223	-0.0395774	0.97	1
1.33	6	5.75	0.5	0.0564	-0.0126295	0.0032596	1.2	1
1.33	6	5.75	0.7	0.0524833	-0.00750556	-0.00953618	1.05	1
1.33	6	5.75	0.9	0.04985	0.00613435	-0.0250095	0.95	1
1.35	6	5.75	-0.9	0.0312205	0.000540677	0.00366779	1	1
1.35	6	5.75	-0.7	0.03598	0.0174736	0.0121623	1.03	1
1.35	6	5.75	-0.5	0.0457	-0.00484974	-0.0049441	1	1
1.35	6	5.75	-0.3	0.0552167	-0.00972835	-0.00181971	0.94	1
1.35	6	5.75	-0.1	0.0476917	-0.0166133	0.0116184	1.245	1
1.35	6	5.75	0.1	0.0715333	-0.00935308	0.0165231	0.88	1
1.35	6	5.75	0.3	0.0531488	0.0153151	0.0108074	1.185	1
1.35	6	5.75	0.5	0.0653	0.0060333	-0.00227173	1	1
1.35	6	5.75	0.7	0.059875	0.00672613	-0.0198998	1	1
1.35	6	5.75	0.9	0.0542417	-0.0112439	-0.0175167	1	1
1.37	6	5.75	-0.9	0.022975	0.00228053	0.00048544	1	1
1.37	6	5.75	-0.7	0.0342873	-0.00858544	0.00832808	1	1
1.37	6	5.75	-0.5	0.0416417	0.00469097	0.0117759	1.14	1
1.37	6	5.75	-0.3	0.0702167	-0.00702924	0.00749676	0.79	1
1.37	6	5.75	-0.1	0.050725	0.0131203	-0.0034988	1.18	1
1.37	6	5.75	0.1	0.0546667	-0.011114	-0.000309739	1.135	1
1.37	6	5.75	0.3	0.0624917	-0.016671	-0.00780511	0.975	1
1.37	6	5.75	0.5	0.0616917	0.00860252	-0.00523499	0.975	1
1.37	6	5.75	0.7	0.043475	0.0116625	0.00103815	1.195	1
1.37	6	5.75	0.9	0.053025	0.00619208	-0.0142313	0.94	1
1.39	6	5.75	-0.9	0.0173667	0.00414249	-0.00677312	1	1.22
1.39	6	5.75	-0.7	0.0349917	0.016671	0.0150415	1	1.22
1.39	6	5.75	-0.5	0.0567417	0.00114026	0.0176688	1	1.22
1.39	6	5.75	-0.3	0.0619583	-0.00243931	-0.00783366	1	1.22
1.39	6	5.75	-0.1	0.0641917	-0.000519616	-0.0277073	1	1.22
1.39	6	5.75	0.1	0.0550583	-0.0111862	0.00983683	1.1	1.22
1.39	6	5.75	0.3	0.062075	0.00874685	0.00632426	1	1.22
1.39	6	5.75	0.5	0.0524333	-0.0176669	-0.0197161	1	1.22
1.39	6	5.75	0.7	0.0474833	-0.0117779	-0.0106988	1	1.22
1.39	6	5.75	0.9	0.0402315	-0.000133137	-0.0121527	1	1.22
