1.725	0.65	-1	0.0173552	0.00699183	0.0149613	1.05012
1.725	0.65	-0.6	0.0173552	0.00699183	0.0149613	1.05012
1.725	0.65	-0.25	0.0156137	0.00251869	0.00632533	1.05012
1.725	0.65	0.05	0.0261089	0.00144469	0.0136105	1.05012
1.725	0.65	0.35	0.0216567	0.000474037	-0.00197096	1.05012
1.725	0.65	0.65	0.0371905	-0.0014266	0.0189084	1.05012
1.725	0.65	0.9	0.0180368	-0.0105472	-0.00460635	1.05012
1.725	0.65	1	0.0180368	-0.0105472	-0.00460635	1.05012
1.775	0.65	-1	0.019431	-0.00319164	-0.00143935	1.05709
1.775	0.65	-0.6	0.019431	-0.00319164	-0.00143935	1.05709
1.775	0.65	-0.25	0.04321	-0.0111445	0.00219408	1.05709
1.775	0.65	0.05	0.0508633	-0.0077877	0.000995938	1.05709
1.775	0.65	0.35	0.0520358	-0.0236951	-0.00166793	1.05709
1.775	0.65	0.65	0.0522378	-0.0124911	-0.00695306	1.05709
1.775	0.65	0.9	0.047662	-0.00040479	0.00209908	1.05709
1.775	0.65	1	0.047662	-0.00040479	0.00209908	1.05709
1.825	0.65	-1	0.0458242	-0.00107145	0.0038528	1.06497
1.825	0.65	-0.6	0.0458242	-0.00107145	0.0038528	1.06497
1.825	0.65	-0.25	0.0714161	-0.0172413	0.00938584	1.06497
1.825	0.65	0.05	0.0898409	-0.0199431	0.00125491	1.06497
1.825	0.65	0.35	0.0979373	-0.0170096	-0.0132459	1.06497
1.825	0.65	0.65	0.0757469	-0.00904584	-0.000860717	1.06497
1.825	0.65	0.9	0.061453	-0.00461213	-0.0206276	1.06497
1.825	0.65	1	0.061453	-0.00461213	-0.0206276	1.06497
1.875	0.65	-1	0.0411705	-0.0171589	0.00394367	1.07383
1.875	0.65	-0.6	0.0411705	-0.0171589	0.00394367	1.07383
1.875	0.65	-0.25	0.0992033	-0.0324822	0.00284303	1.07383
1.875	0.65	0.05	0.11967	-0.0391635	-0.00509898	1.07383
1.875	0.65	0.35	0.126536	-0.0212783	-0.00803306	1.07383
1.875	0.65	0.65	0.087814	-0.0408405	-0.030208	1.07383
1.875	0.65	0.9	0.07154	0.0142754	0.00849803	1.07383
1.875	0.65	1	0.07154	0.0142754	0.00849803	1.07383
1.925	0.65	-1	0.0422042	-0.0131891	0.0228138	1.08373
1.925	0.65	-0.6	0.0422042	-0.0131891	0.0228138	1.08373
1.925	0.65	-0.25	0.0828654	-0.0199246	0.00275851	1.08373
1.925	0.65	0.05	0.108134	-0.0260135	-0.00238596	1.08373
1.925	0.65	0.35	0.103412	-0.0169422	-0.0186713	1.08373
1.925	0.65	0.65	0.0841917	0.0029095	-0.00810674	1.08373
1.925	0.65	0.9	0.0634776	0.00677196	-0.0110718	1.08373
1.925	0.65	1	0.0634776	0.00677196	-0.0110718	1.08373
1.975	0.65	-1	0.026957	-0.00169834	0.00195668	1.09474
1.975	0.65	-0.6	0.026957	-0.00169834	0.00195668	1.09474
1.975	0.65	-0.25	0.0592173	-0.0151159	-0.00508496	1.09474
1.975	0.65	0.05	0.0817405	-0.00792342	-0.00640664	1.09474
1.975	0.65	0.35	0.0785452	-0.00880194	-0.0100312	1.09474
1.975	0.65	0.65	0.0789839	0.000169165	-0.0048922	1.09474
1.975	0.65	0.9	0.0803859	0.0293893	0.0220636	1.09474
1.975	0.65	1	0.0803859	0.0293893	0.0220636	1.09474
2.05	0.65	-1	0.0142923	-0.00407957	-0.00147315	1.11341
2.05	0.65	-0.6	0.0142923	-0.00407957	-0.00147315	1.11341
2.05	0.65	-0.25	0.0308304	-0.00766873	0.00271449	1.11341
2.05	0.65	0.05	0.0502677	-0.0126102	-0.00562976	1.11341
2.05	0.65	0.35	0.0532635	-0.00724215	-0.00715898	1.11341
2.05	0.65	0.65	0.0559804	0.00286224	-0.0133029	1.11341
2.05	0.65	0.9	0.0388535	-0.0157457	-0.0187005	1.11341
2.05	0.65	1	0.0388535	-0.0157457	-0.0187005	1.11341
1.725	1	-1	0.0109167	0.00486228	0.00224482	1.01334
1.725	1	-0.6	0.0109167	0.00486228	0.00224482	1.01334
1.725	1	-0.25	0.0120253	-0.00175365	-0.000642401	1.01334
1.725	1	0.05	0.0175777	-0.00072357	0.00316539	1.01334
1.725	1	0.35	0.0196782	0.00202104	0.00138384	1.01334
1.725	1	0.65	0.0203561	0.00834877	0.011788	1.01334
1.725	1	0.9	0.0133911	-0.00335637	-0.00164745	1.01334
1.725	1	1	0.0133911	-0.00335637	-0.00164745	1.01334
1.775	1	-1	0.0145943	-6.79804e-06	0.00285771	1.01486
1.775	1	-0.6	0.0145943	-6.79804e-06	0.00285771	1.01486
1.775	1	-0.25	0.0279416	-0.00214216	0.00118669	1.01486
1.775	1	0.05	0.0296172	-0.00807653	0.00246291	1.01486
1.775	1	0.35	0.0370511	-0.00413783	0.000306579	1.01486
1.775	1	0.65	0.03104	-0.00194726	-0.0092797	1.01486
1.775	1	0.9	0.0274729	9.45638e-05	-0.000320857	1.01486
1.775	1	1	0.0274729	9.45638e-05	-0.000320857	1.01486
1.825	1	-1	0.033237	0.00347527	-0.00597257	1.01656
1.825	1	-0.6	0.033237	0.00347527	-0.00597257	1.01656
1.825	1	-0.25	0.0461347	-0.00685414	0.00459941	1.01656
1.825	1	0.05	0.0555302	-0.00733619	-0.00355353	1.01656
1.825	1	0.35	0.0696447	0.0115487	0.0159766	1.01656
1.825	1	0.65	0.0438515	-0.0101658	-0.00784325	1.01656
1.825	1	0.9	0.0568252	0.0106182	0.0284969	1.01656
1.825	1	1	0.0568252	0.0106182	0.0284969	1.01656
1.875	1	-1	0.0378015	-0.000464932	-0.0184425	1.01845
1.875	1	-0.6	0.0378015	-0.000464932	-0.0184425	1.01845
1.875	1	-0.25	0.06034	-0.0132207	0.000516071	1.01845
1.875	1	0.05	0.0811841	-0.0133319	0.00322043	1.01845
1.875	1	0.35	0.0786911	-0.0140734	-0.00938064	1.01845
1.875	1	0.65	0.0512031	-0.0196819	-0.0250645	1.01845
1.875	1	0.9	0.0372267	0.0080402	-3.77757e-05	1.01845
1.875	1	1	0.0372267	0.0080402	-3.77757e-05	1.01845
1.925	1	-1	0.028639	-0.00688151	0.00282023	1.02056
1.925	1	-0.6	0.028639	-0.00688151	0.00282023	1.02056
1.925	1	-0.25	0.0570045	-0.00235601	0.000346056	1.02056
1.925	1	0.05	0.0711067	-0.0152038	-4.52959e-05	1.02056
1.925	1	0.35	0.0627416	-0.0101663	-0.00695669	1.02056
1.925	1	0.65	0.0516261	0.00147551	-0.00380088	1.02056
1.925	1	0.9	0.052092	0.00913446	0.0242784	1.02056
1.925	1	1	0.052092	0.00913446	0.0242784	1.02056
1.975	1	-1	0.0179228	-0.0052721	-0.00138372	1.0229
1.975	1	-0.6	0.0179228	-0.0052721	-0.00138372	1.0229
1.975	1	-0.25	0.0324454	-0.00185128	-0.0034905	1.0229
1.975	1	0.05	0.0523377	-0.00639554	-0.00168216	1.0229
1.975	1	0.35	0.041254	-0.00708111	-0.00933356	1.0229
1.975	1	0.65	0.0343617	-0.00535771	-0.0159964	1.0229
1.975	1	0.9	0.0462574	0.00513006	0.0186749	1.0229
1.975	1	1	0.0462574	0.00513006	0.0186749	1.0229
2.05	1	-1	0.00940586	-0.002907	0.00650708	1.02688
2.05	1	-0.6	0.00940586	-0.002907	0.00650708	1.02688
2.05	1	-0.25	0.0197631	-0.00202213	0.00717786	1.02688
2.05	1	0.05	0.0323857	-0.00718384	0.000426303	1.02688
2.05	1	0.35	0.0314986	-0.00455941	-0.00690556	1.02688
2.05	1	0.65	0.0318544	-0.00514729	-0.0179704	1.02688
2.05	1	0.9	0.0468997	0.00019077	0.0017697	1.02688
2.05	1	1	0.0468997	0.00019077	0.0017697	1.02688
2.15	1	-1	0.00792027	0.000133655	-0.00145194	1.03318
2.15	1	-0.6	0.00792027	0.000133655	-0.00145194	1.03318
2.15	1	-0.25	0.0132903	-0.00129466	0.0028023	1.03318
2.15	1	0.05	0.0225052	0.00293879	-0.0013619	1.03318
2.15	1	0.35	0.0260522	-0.00366566	-0.00957916	1.03318
2.15	1	0.65	0.0253578	-0.0051389	0.00355995	1.03318
2.15	1	0.9	0.026718	0.0163851	0.0195177	1.03318
2.15	1	1	0.026718	0.0163851	0.0195177	1.03318
1.75	1.55	-1	0.00762527	0.00177479	0.00330092	1.02134
1.75	1.55	-0.6	0.00762527	0.00177479	0.00330092	1.02134
1.75	1.55	-0.25	0.0145633	0.00248719	-0.000371635	1.02134
1.75	1.55	0.05	0.0142353	0.00306783	0.00250021	1.02134
1.75	1.55	0.35	0.0151576	-8.6472e-05	0.00466198	1.02134
1.75	1.55	0.65	0.00797266	0.00507381	0.000882579	1.02134
1.75	1.55	0.9	0.00720491	-0.000252246	-0.000491964	1.02134
1.75	1.55	1	0.00720491	-0.000252246	-0.000491964	1.02134
1.85	1.55	-1	0.0188396	-0.00954054	-0.000295882	1.02567
1.85	1.55	-0.6	0.0188396	-0.00954054	-0.000295882	1.02567
1.85	1.55	-0.25	0.037217	-0.00870528	0.0111805	1.02567
1.85	1.55	0.05	0.0372482	-0.0195957	-0.00342339	1.02567
1.85	1.55	0.35	0.0426428	-0.000706522	-0.00217026	1.02567
1.85	1.55	0.65	0.0270269	-0.00499205	-0.0150501	1.02567
1.85	1.55	0.9	0.0197507	0.000722212	-0.00668319	1.02567
1.85	1.55	1	0.0197507	0.000722212	-0.00668319	1.02567
1.95	1.55	-1	0.0197054	-0.00497326	-6.38448e-05	1.03091
1.95	1.55	-0.6	0.0197054	-0.00497326	-6.38448e-05	1.03091
1.95	1.55	-0.25	0.0291192	-0.00313592	0.00124662	1.03091
1.95	1.55	0.05	0.0378453	-0.0159859	0.00236832	1.03091
1.95	1.55	0.35	0.0308401	-0.00834547	-0.0127558	1.03091
1.95	1.55	0.65	0.019902	0.00178724	-0.0186242	1.03091
1.95	1.55	0.9	0.0237199	-0.00379878	-0.000338175	1.03091
1.95	1.55	1	0.0237199	-0.00379878	-0.000338175	1.03091
2.05	1.55	-1	0.00501252	-0.00257068	0.00205114	1.03718
2.05	1.55	-0.6	0.00501252	-0.00257068	0.00205114	1.03718
2.05	1.55	-0.25	0.0160205	-0.00358812	0.00135431	1.03718
2.05	1.55	0.05	0.0205743	0.00203474	-0.00129751	1.03718
2.05	1.55	0.35	0.0248296	-0.00028596	-0.00275321	1.03718
2.05	1.55	0.65	0.0243858	0.000361993	-0.00675457	1.03718
2.05	1.55	0.9	0.0239741	-0.00310727	0.001961	1.03718
2.05	1.55	1	0.0239741	-0.00310727	0.001961	1.03718
2.15	1.55	-1	0.00385388	0.000534842	-0.0016027	1.0446
2.15	1.55	-0.6	0.00385388	0.000534842	-0.0016027	1.0446
2.15	1.55	-0.25	0.00685187	0.000379427	0.0020156	1.0446
2.15	1.55	0.05	0.0107577	0.00409294	-0.000219742	1.0446
2.15	1.55	0.35	0.0149701	-0.00214399	-0.00336505	1.0446
2.15	1.55	0.65	0.0257538	0.0137969	0.0139235	1.0446
2.15	1.55	0.9	0.0244654	0.0155903	0.0143599	1.0446
2.15	1.55	1	0.0244654	0.0155903	0.0143599	1.0446
1.75	2.05	-1	0.00830066	0.000671823	0.00551529	1.02917
1.75	2.05	-0.6	0.00830066	0.000671823	0.00551529	1.02917
1.75	2.05	-0.25	0.0115579	0.00226597	0.00701432	1.02917
1.75	2.05	0.05	0.0101029	-0.00494332	-0.000551726	1.02917
1.75	2.05	0.35	0.014081	0.00114294	0.00913779	1.02917
1.75	2.05	0.65	0.00829824	-0.00422786	0.00169186	1.02917
1.75	2.05	0.9	0.00483159	-0.00220662	-0.00347269	1.02917
1.75	2.05	1	0.00483159	-0.00220662	-0.00347269	1.02917
1.85	2.05	-1	0.0138548	-0.00122843	0.00219823	1.03436
1.85	2.05	-0.6	0.0138548	-0.00122843	0.00219823	1.03436
1.85	2.05	-0.25	0.0181946	-0.00659402	0.000129714	1.03436
1.85	2.05	0.05	0.0234208	-0.00791118	-0.0056012	1.03436
1.85	2.05	0.35	0.0288021	0.00620123	0.00270461	1.03436
1.85	2.05	0.65	0.0196712	0.0100079	0.00327602	1.03436
1.85	2.05	0.9	0.0189202	-0.00205575	0.000613888	1.03436
1.85	2.05	1	0.0189202	-0.00205575	0.000613888	1.03436
1.95	2.05	-1	0.016546	-0.00206035	-5.56116e-05	1.04051
1.95	2.05	-0.25	0.016546	-0.00206035	-5.56116e-05	1.04051
1.95	2.05	0.05	0.0264362	-0.00855502	-0.00446497	1.04051
1.95	2.05	0.35	0.0196895	0.00404614	-0.000724731	1.04051
1.95	2.05	0.65	0.0163871	0.00306786	-0.00259176	1.04051
1.95	2.05	0.9	0.0124732	-0.000244668	0.00427768	1.04051
1.95	2.05	1	0.0124732	-0.000244668	0.00427768	1.04051
2.05	2.05	-1	0.00322249	-0.00108949	0.00184752	1.0477
2.05	2.05	-0.6	0.00322249	-0.00108949	0.00184752	1.0477
2.05	2.05	-0.25	0.00555545	-0.00180179	-0.0020597	1.0477
2.05	2.05	0.05	0.0121634	-0.00243485	-0.00511127	1.0477
2.05	2.05	0.35	0.0191484	0.00343499	0.00528894	1.0477
2.05	2.05	0.65	0.0187571	0.00457084	-0.00597388	1.0477
2.05	2.05	0.9	0.0277122	0.00643401	0.0178374	1.0477
2.05	2.05	1	0.0277122	0.00643401	0.0178374	1.0477
1.75	2.6	-1	0.00527087	9.98787e-05	0.00255316	0.44
1.75	2.6	-0.775	0.00527087	9.98787e-05	0.00255316	0.44
1.75	2.6	-0.525	0.0129861	-0.00417105	0.00301024	0.44
1.75	2.6	-0.3	0.0179885	-0.00437664	0.0032883	0.44
1.75	2.6	-0.1	0.0270994	-0.00952208	0.000981718	0.44
1.75	2.6	0.1	0.028904	-0.00658281	-0.00417162	0.44
1.75	2.6	0.3	0.0261954	-0.00302412	-0.00570644	0.44
1.75	2.6	0.5	0.0307508	-0.00228749	-0.00230611	0.44
1.75	2.6	0.675	0.0214087	-0.00193394	-0.00281399	0.44
1.75	2.6	0.825	0.0240247	-0.00235361	-0.00415577	0.44
1.75	2.6	0.95	0.0242658	-0.00250245	-0.00287817	0.44
1.75	2.6	1	0.0242658	-0.00250245	-0.00287817	0.44
1.875	2.6	-1	0.00527087	9.98787e-05	0.00255316	0.86
1.875	2.6	-0.775	0.00527087	9.98787e-05	0.00255316	0.86
1.875	2.6	-0.525	0.0129861	-0.00417105	0.00301024	0.86
1.875	2.6	-0.3	0.0179885	-0.00437664	0.0032883	0.86
1.875	2.6	-0.1	0.0270994	-0.00952208	0.000981718	0.86
1.875	2.6	0.1	0.028904	-0.00658281	-0.00417162	0.86
1.875	2.6	0.3	0.0261954	-0.00302412	-0.00570644	0.86
1.875	2.6	0.5	0.0307508	-0.00228749	-0.00230611	0.86
1.875	2.6	0.675	0.0214087	-0.00193394	-0.00281399	0.86
1.875	2.6	0.825	0.0240247	-0.00235361	-0.00415577	0.86
1.875	2.6	0.95	0.0242658	-0.00250245	-0.00287817	0.86
1.875	2.6	1	0.0242658	-0.00250245	-0.00287817	0.86
1.925	2.6	-1	0.00658912	-0.00165127	0.00282576	1
1.925	2.6	-0.775	0.00658912	-0.00165127	0.00282576	1
1.925	2.6	-0.525	0.0110492	-0.00263822	0.00255708	1
1.925	2.6	-0.3	0.0167301	-0.00333277	0.00233526	1
1.925	2.6	-0.1	0.0188595	-0.00531744	-0.00200816	1
1.925	2.6	0.1	0.0256262	-0.0025272	-0.000797352	1
1.925	2.6	0.3	0.0267923	-0.0019845	-0.000470832	1
1.925	2.6	0.5	0.0240784	-0.00193836	-0.00194782	1
1.925	2.6	0.675	0.0271069	0.00334055	-0.000505905	1
1.925	2.6	0.825	0.0207853	0.00239002	-0.00341279	1
1.925	2.6	0.95	0.0233278	0.000347896	-0.00250218	1
1.925	2.6	1	0.0233278	0.000347896	-0.00250218	1
1.975	2.6	-1	0.00602487	-0.00068006	-0.000175095	1
1.975	2.6	-0.775	0.00602487	-0.00068006	-0.000175095	1
1.975	2.6	-0.525	0.00652037	-0.00255071	0.00104464	1
1.975	2.6	-0.3	0.0101971	-0.0012811	0.00068584	1
