0.3	1.11	57.4038
0.3	1.13	80.9124
0.3	1.15	89.9227
0.3	1.17	121.728
0.3	1.19	168.86
0.3	1.21	203.738
0.3	1.23	175.94
0.3	1.25	146.705
0.3	1.27	111.725
0.3	1.29	87.8774
0.3	1.31	72.9206
0.3	1.33	67.9216
0.3	1.35	55.1302
0.3	1.37	54.9186
0.3	1.39	52.1795
0.3	1.41	44.8846
0.3	1.43	44.0744
0.3	1.45	48.5936
0.3	1.47	54.4985
0.3	1.49	55.6842
0.3	1.51	52.9197
0.3	1.53	39.3213
0.3	1.55	33.7114
0.3	1.57	26.1775
0.4	1.11	40.4782
0.4	1.13	54.1864
0.4	1.15	77.302
0.4	1.17	97.2097
0.4	1.19	131.014
0.4	1.21	165.622
0.4	1.23	151.478
0.4	1.25	118.941
0.4	1.27	95.0288
0.4	1.29	79.1829
0.4	1.31	64.2705
0.4	1.33	56.8284
0.4	1.35	51.9551
0.4	1.37	44.7625
0.4	1.39	40
0.4	1.41	39.9932
0.4	1.43	37.8953
0.4	1.45	41.0359
0.4	1.47	45.9853
0.4	1.49	50.8355
0.4	1.51	46.3328
0.4	1.53	38.9961
0.4	1.55	16.5974
0.4	1.55	74.6217
0.4	1.55	15.5329
0.5	1.11	34.1862
0.5	1.13	40.7432
0.5	1.15	66.6508
0.5	1.17	82.3603
0.5	1.19	108.952
0.5	1.21	131.771
0.5	1.23	123.089
0.5	1.25	115.285
0.5	1.27	94.0009
0.5	1.29	67.5912
0.5	1.31	61.939
0.5	1.33	50.1345
0.5	1.35	41.6627
0.5	1.37	40.592
0.5	1.39	38.1833
0.5	1.41	36.4861
0.5	1.43	33.2348
0.5	1.45	35.5562
0.5	1.47	39.888
0.5	1.49	43.6777
0.5	1.51	41.1405
1.72	1.15	8.47339
1.72	1.17	13.0932
1.72	1.19	18.6142
1.72	1.21	24.1481
1.72	1.23	25.2389
1.72	1.25	23.9465
1.72	1.27	21.1665
1.72	1.29	19.7367
1.72	1.31	19.3935
1.72	1.33	18.4824
1.72	1.35	17.5234
1.72	1.37	16.7747
1.72	1.39	16.6618
1.72	1.41	15.6417
1.72	1.43	15.4941
1.72	1.45	16.4406
1.72	1.47	19.4212
1.72	1.49	23.8584
1.72	1.51	25.0579
1.72	1.53	22.5256
1.72	1.55	18.7493
1.72	1.57	15.9925
1.72	1.59	14.4796
1.72	1.61	13.6539
1.72	1.63	13.9689
1.72	1.65	14.5998
1.72	1.67	15.3122
1.72	1.69	15.9739
2.05	1.15	5.41403
2.05	1.17	8.41844
2.05	1.19	12.0912
2.05	1.21	14.9638
2.05	1.23	15.5928
2.05	1.25	14.7779
2.05	1.27	13.7962
2.05	1.29	13.2163
2.05	1.31	13.2341
2.05	1.33	13.4451
2.05	1.35	12.4909
2.05	1.37	11.8794
2.05	1.39	11.5122
2.05	1.41	11.2272
2.05	1.43	11.0357
2.05	1.45	11.9513
2.05	1.47	13.6525
2.05	1.49	16.7881
2.05	1.51	17.2582
2.05	1.53	15.2583
2.05	1.55	13.2002
2.05	1.57	11.2991
2.05	1.59	10.0647
2.05	1.61	9.54183
2.05	1.63	9.3215
2.05	1.65	9.85318
2.05	1.67	10.3178
2.05	1.69	10.7011
2.44	1.15	4.00133
2.44	1.17	5.78526
2.44	1.19	8.52883
2.44	1.21	9.9853
2.44	1.23	10.696
2.44	1.25	10.4933
2.44	1.27	9.89944
2.44	1.29	9.27971
2.44	1.31	9.49449
2.44	1.33	9.74052
2.44	1.35	9.58783
2.44	1.37	9.40625
2.44	1.39	9.03895
2.44	1.41	8.84705
2.44	1.43	8.91702
2.44	1.45	9.38296
2.44	1.47	10.8064
2.44	1.49	12.8974
2.44	1.51	13.1618
2.44	1.53	11.3851
2.44	1.55	10.1499
2.44	1.57	8.68775
2.44	1.59	7.85739
2.44	1.61	7.48721
2.44	1.63	7.48328
2.44	1.65	7.90958
2.44	1.67	8.40444
2.44	1.69	8.71543
2.91	1.15	2.54088
2.91	1.17	4.00934
2.91	1.19	5.96495
2.91	1.21	6.47392
2.91	1.23	6.88782
2.91	1.25	6.06514
2.91	1.27	6.30243
2.91	1.29	6.25026
2.91	1.31	6.50711
2.91	1.33	6.59275
2.91	1.35	6.49771
2.91	1.37	6.46258
2.91	1.39	6.42148
2.91	1.41	6.41013
2.91	1.43	6.63937
2.91	1.45	6.88586
2.91	1.47	7.92777
2.91	1.49	9.60871
2.91	1.51	9.28216
2.91	1.53	8.13457
2.91	1.55	7.10472
2.91	1.57	6.46647
2.91	1.59	5.62549
2.91	1.61	5.51558
2.91	1.63	5.46501
2.91	1.65	5.71094
2.91	1.67	6.13364
2.91	1.69	6.29294
3.48	1.15	1.45142
3.48	1.17	2.45336
3.48	1.19	2.98805
3.48	1.21	3.65177
3.48	1.23	3.90354
3.48	1.25	4.0984
3.48	1.27	3.93199
3.48	1.29	3.82664
3.48	1.31	4.05439
3.48	1.33	3.92209
3.48	1.35	4.21248
3.48	1.37	4.06673
3.48	1.39	3.97267
3.48	1.41	4.12121
3.48	1.43	4.17955
3.48	1.45	4.47481
3.48	1.47	5.19061
3.48	1.49	6.25119
3.48	1.51	6.04931
3.48	1.53	5.12394
3.48	1.55	4.7025
3.48	1.57	4.30328
3.48	1.59	3.92143
3.48	1.61	3.84619
3.48	1.63	3.91736
3.48	1.65	4.16354
3.48	1.67	4.32831
3.48	1.69	4.49251
4.16	1.15	0.885355
4.16	1.17	1.01688
4.16	1.19	1.47783
4.16	1.21	1.58574
4.16	1.23	1.72856
4.16	1.25	1.60179
4.16	1.27	1.95514
4.16	1.29	1.80254
4.16	1.31	2.07001
4.16	1.33	1.81405
4.16	1.35	2.01779
4.16	1.37	2.00797
4.16	1.39	1.97903
4.16	1.41	1.94916
4.16	1.43	2.18687
4.16	1.45	2.40404
4.16	1.47	2.83916
4.16	1.49	3.3434
4.16	1.51	3.07167
4.16	1.53	2.64269
4.16	1.55	2.46481
4.16	1.57	2.15135
4.16	1.59	2.06194
4.16	1.61	1.91989
4.16	1.63	1.95532
4.16	1.65	2.14899
4.16	1.67	2.23018
4.16	1.69	2.36832
