1.713	0.59065
1.727	0.64975
1.74	0.99635
1.753	1.07895
1.767	1.2565
1.78	1.4272
1.793	1.52655
1.806	1.7289
1.819	1.9506
1.832	2.2186
1.845	2.2698
1.858	2.5651
1.87	2.446
1.883	2.61355
1.896	2.4689
1.908	2.2523
1.92	2.1279
1.933	2.0895
1.945	1.94905
1.957	1.8408
1.969	1.67705
1.981	1.6426
1.993	1.5829
2.005	1.55835
2.016	1.48765
2.028	1.47005
2.04	1.51435
2.052	1.43735
2.063	1.38785
2.075	1.3899
2.086	1.29055
2.097	1.3643
2.108	1.2403
2.12	1.24915
2.131	1.19405
2.142	1.13535
2.153	1.0967
2.164	1.13525
2.175	1.08765
2.185	1.03115
2.196	1.01945
2.207	1.0441
2.217	0.96235
2.228	1.0689
2.239	0.9519
2.249	0.93155
2.26	0.88495
2.27	0.8511
2.281	0.8964
2.291	0.8078
2.301	0.84225
2.343	0.8008
2.353	0.6963
2.363	0.72095
2.372	0.71915
2.382	0.657
2.392	0.6381
2.402	0.69675
2.411	0.65615
2.421	0.65985
2.431	0.63345
2.44	0.69565
2.45	0.67035
2.459	0.67975
2.469	0.6028
2.478	0.6072
2.487	0.6068
2.496	0.56085
2.506	0.5371
2.515	0.55995
2.524	0.6448
2.533	0.53985
5	0.53985
